book_name,count,author,genre,isbn,isbn13,good_reads_url,num_pages,num_rating,avg_rating
Johnny Tremain,164,Forbes; Esther,fiction,0440442508,9780440442509,322,29395.0,3.60
A Visit from the Goon Squad,164,Egan; Jennifer,fiction,0307592839,9780307592835,288,125319.0,3.63
The 5th Wave (The 5th Wave; #1),164,Yancey; Rick,fiction,0399162410,9780399162411,457,187815.0,4.16
The 6th Target (Women's Murder Club; #6),164,Patterson; James,fiction,0316014796,9780316014793,390,40446.0,4.00
Legend (Legend; #1),164,Lu; Marie,fiction,039925675X,9780399256752,305,258834.0,4.20
Zero to One: Notes on Startups; or How to Build the Future,164,Thiel; Peter,non-fiction,0804139296,9780804139298,195,27949.0,4.16
Steelheart (Reckoners; #1),164,Sanderson; Brandon,fiction,0385743564,9780385743563,386,77767.0,4.15
City of Thieves,164,Benioff; David,fiction,0670018708,9780670018703,258,63753.0,4.27
Heat Wave (Nikki Heat; #1),164,Castle; Richard,fiction,1401323820,9781401323820,198,51622.0,3.55
A Breath of Snow and Ashes (Outlander; #6),164,Gabaldon; Diana,fiction,0385340397,9780385340397,980,85036.0,4.41
Gifted Hands: The Ben Carson Story,164,Carson; Ben,fiction,0310214696,9780310214694,224,10304.0,4.22
Oryx and Crake (MaddAddam; #1),163,Atwood; Margaret,fiction,0385721676,9780385721677,374,140537.0,3.99
From Dead to Worse (Sookie Stackhouse; #8),163,Harris; Charlaine,fiction,0441015891,9780441015894,359,153383.0,4.01
Power to the People,163,Ingraham; Laura,non-fiction,159698516X,9781596985162,372,456.0,3.72
Rise of the Elgen (Michael Vey; #2),163,Evans; Richard Paul,fiction,1442454148,9781442454149,335,12334.0,4.27
Hamlet,163,Branagh; Kenneth,fiction,0393315053,9780393315059,224,138432.0,4.11
The Burden of Proof (Kindle County Legal Thriller; #2),163,Turow; Scott,fiction,0446677124,9780446677127,608,26523.0,4.03
The Mark of Athena (The Heroes of Olympus; #3),163,Riordan; Rick,fiction,1423140605,9781423140603,586,193440.0,4.52
Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,163,Blehm; Eric,non-fiction,0307730697,9780307730695,256,8448.0,4.52
Against All Enemies (Max Moore; #1),162,Clancy; Tom,fiction,0399157301,9780399157301,756,8508.0,3.95
Catch Me If You Can: The True Story of a Real Fake,162,Abagnale; Frank W.,fiction,1840187166,9781840187168,224,29799.0,4.03
Paper Towns,162,Green; John,fiction,014241493X,9780142414934,305,568985.0,3.93
Guess How Much I Love You,162,McBratney; Sam,fiction,076360013X,9780763600136,20,97464.0,4.35
'Tis (Frank McCourt; #2),162,McCourt; Frank,fiction,0006551815,9780006551812,367,42578.0,3.64
Love Wins: A Book About Heaven; Hell; and the Fate of Every Person Who Ever Lived,162,Bell; Rob,non-fiction,006204964X,9780062049643,198,16902.0,3.51
Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,162,Mitnick; Kevin D.,fiction,0316037702,9780316037709,393,11906.0,3.93
The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,162,Ariely; Dan,non-fiction,0061995037,9780061995033,352,17045.0,3.97
The Book of Three (The Chronicles of Prydain #1),162,Alexander; Lloyd,fiction,0805080481,9780805080483,190,52534.0,4.00
Faith of the Fallen (Sword of Truth; #6),162,Goodkind; Terry,fiction,081257639X,9780812576399,785,51304.0,4.11
Tales of a Fourth Grade Nothing (Fudge; #1),161,Blume; Judy,fiction,0425193799,9780425193792,144,92878.0,4.08
Awaken the Giant Within: How to Take Immediate Control of Your Mental; Emotional; Physical and Financial Destiny!,161,Robbins; Anthony,non-fiction,0671791540,9780671791544,544,28237.0,4.09
The Accidental Billionaires: The Founding of Facebook; a Tale of Sex; Money; Genius and Betrayal,161,Mezrich; Ben,fiction,0385529376,9780385529372,255,10747.0,3.48
Step on a Crack (Michael Bennett; #1),161,Patterson; James,fiction,0316013943,9780316013949,383,30353.0,3.98
The Murder of Roger Ackroyd (Hercule Poirot; #4),161,Christie; Agatha,fiction,1579126278,9781579126278,288,64583.0,4.17
This Side of Paradise,161,Fitzgerald; F. Scott,fiction,0684843781,9780684843780,288,41340.0,3.69
The Drunkard's Walk: How Randomness Rules Our Lives,161,Mlodinow; Leonard,non-fiction,0375424040,9780375424045,252,12610.0,3.86
How Should We Then Live? The Rise and Decline of Western Thought and Culture,161,Schaeffer; Francis A.,non-fiction,0891072926,9780891072928,288,8663.0,4.15
The Messenger (Gabriel Allon; #6),161,Silva; Daniel,fiction,0399153357,9780399153358,352,16626.0,4.16
Washington's Crossing,161,Fischer; David Hackett,fiction,0195170342,0000195170342,564,9494.0,4.11
Nothing Like It in the World: The Men Who Built the Transcontinental Railroad 1863-69,161,Ambrose; Stephen E.,fiction,0743203178,9780743203173,432,6774.0,3.92
The Monster of Florence,161,Preston; Douglas,fiction,0446581194,9780446581196,322,20646.0,3.70
From a Buick 8,160,King; Stephen,fiction,0743211375,9780743211376,356,45385.0,3.41
The Enemy Within: Saving America from the Liberal Assault on Our Churches; Schools; and Military,160,Savage; Michael,non-fiction,0785261028,0020049025307,272,544.0,3.72
The Great Influenza: The Story of the Deadliest Pandemic in History,160,Barry; John M.,fiction,0143036491,9780143036494,560,13777.0,3.95
The Aviator's Wife,160,Benjamin; Melanie,fiction,0345528670,9780345528674,416,42481.0,3.87
B is for Burglar  (Kinsey Millhone; #2),160,Grafton; Sue,fiction,0312939000,9780312939007,310,31187.0,3.82
Noble House (Asian Saga; #4),160,Clavell; James,fiction,0440164842,9780440164845,"1,376",28588.0,4.22
Heart-Shaped Box,160,Hill; Joe,fiction,0061147931,9780061147937,376,62580.0,3.81
Mary Poppins (Mary Poppins; #1),160,Travers; P.L.,fiction,0152058109,9780152058104,209,77253.0,4.05
Sarah; Plain and Tall (Sarah; Plain and Tall; #1),160,MacLachlan; Patricia,non-fiction,0618062416,9780618062416,64,55552.0,3.70
American Caesar: Douglas MacArthur 1880-1964,160,Manchester; William,non-fiction,0316544981,9780316544986,811,6862.0,4.17
Ben-Hur: A Tale of the Christ,160,Wallace; Lew,fiction,1934648205,9781934648209,620,24130.0,4.01
The 5th Horseman (Women's Murder Club; #5),160,Patterson; James,fiction,1594831114,9781594831119,464,44950.0,4.02
The Fall of Hyperion (Hyperion Cantos #2),159,Simmons; Dan,fiction,0553288202,9780553288209,517,57040.0,4.16
Friday Night Lights: A Town; a Team; and a Dream,159,Bissinger; H.G.,fiction,0306814250,9780306814259,357,32333.0,4.10
The Last Days (The Last Jihad; #2),159,Rosenberg; Joel C.,fiction,1414312733,9781414312736,472,3566.0,4.26
The Innovators: How a Group of  Hackers; Geniuses and Geeks Created the Digital Revolution,159,Isaacson; Walter,non-fiction,147670869X,9781476708690,528,12267.0,3.98
God Emperor of Dune (Dune Chronicles; #4),159,Herbert; Frank,fiction,0575075066,9780575075061,454,46023.0,3.79
The Unlikely Pilgrimage of Harold Fry,159,Joyce; Rachel,fiction,0812993292,9780812993295,320,93198.0,3.88
The Legend of Sleepy Hollow and Other Stories,159,Irving; Washington,fiction,014043769X,9780140437690,368,40163.0,3.92
The Twelve (The Passage; #2),159,Cronin; Justin,fiction,0345504984,9780345504982,568,53311.0,3.96
The Next 100 Years: A Forecast for the 21st Century,159,Friedman; George,fiction,038551705X,9780385517058,272,5140.0,3.65
Beach Music,159,Conroy; Pat,fiction,0553381539,9780553381535,592,30458.0,4.11
London Bridges (Alex Cross; #10),158,Patterson; James,fiction,0446613355,9780446613354,403,31401.0,3.91
American Creation: Triumphs and Tragedies at the Founding of the Republic,158,Ellis; Joseph J.,fiction,030726369X,9780307263698,283,5440.0,3.95
The Jungle Book,158,Kipling; Rudyard,fiction,0812504690,9780812504699,277,66932.0,3.95
Temple of the Winds (Sword of Truth; #4),158,Goodkind; Terry,fiction,1423321677,9781423321675,822,55163.0,4.01
Magician's Gambit (The Belgariad; #3),158,Eddings; David,fiction,0345335457,9780345335456,305,67086.0,4.12
The Stand: Captain Trips,158,King; Stephen,fiction,0785136207,9780785136200,160,56542.0,4.42
The Haunting of Hill House ,158,Jackson; Shirley,fiction,0143039989,9780143039983,182,49938.0,3.90
Moloka'i,158,Brennert; Alan,fiction,0312304358,9780312304355,384,70916.0,4.14
No Higher Honor: A Memoir of My Years in Washington,158,Rice; Condoleezza,non-fiction,0307952479,9780307952479,784,1938.0,3.84
Ender in Exile (The Ender Quintet; #2),158,Card; Orson Scott,fiction,0765304961,9780765304964,369,33847.0,3.88
Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,158,D'Souza; Dinesh,non-fiction,0684848236,9780684848235,304,823.0,4.10
Caught,158,Coben; Harlan,fiction,052595158X,9780525951582,388,33146.0,3.97
Seventh Son (Tales of Alvin Maker; #1),158,Card; Orson Scott,fiction,076534775X,9780765347756,241,26499.0,3.86
Saving Faith,158,Baldacci; David,fiction,0446608890,9780446608893,528,13102.0,3.81
Go; Dog. Go!,157,Eastman; P.D.,fiction,0394800206,9780394800202,72,63053.0,4.07
Blood Feud: The Clintons vs. the Obamas,157,Klein; Edward,non-fiction,1621573133,9781621573135,320,1246.0,3.71
The Tao of Pooh,157,Hoff; Benjamin,fiction,1405204265,9781405204262,176,68490.0,4.00
The Hunger Games (The Hunger Games; #1),157,Collins; Suzanne,fiction,,,375,4145039.0,4.36
The Shoemaker's Wife,157,Trigiani; Adriana,fiction,0061257095,9780061257094,475,51129.0,3.96
Deliver Us from Evil (A. Shaw; #2),157,Baldacci; David,fiction,0446564087,9780446564083,406,14995.0,3.94
In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,157,Stanton; Doug,non-fiction,0805073663,9780805073669,384,10557.0,4.24
The Secret Servant (Gabriel Allon; #7),157,Silva; Daniel,fiction,0399154221,9780399154225,385,13537.0,4.23
The Gate House,157,DeMille; Nelson,fiction,0446533424,9780446533423,677,12274.0,3.69
Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government,157,O'Rourke; P.J.,non-fiction,0802139701,9780802139702,240,2667.0,4.01
Memnoch the Devil (The Vampire Chronicles; #5),157,Rice; Anne,fiction,096319254X,9780963192547,354,62376.0,3.72
The Bachman Books,157,Bachman; Richard,fiction,0452277752,9780452277755,704,46630.0,4.08
The Mermaid Chair,157,Kidd; Sue Monk,fiction,0143036696,9780143036692,368,60793.0,3.08
Death Comes to Pemberley,156,James; P.D.,fiction,0307959856,9780307959850,291,64780.0,3.16
Beyond Band of Brothers: The War Memoirs of Major Dick Winters,156,Winters; Dick,fiction,0425208133,9780425208137,320,8657.0,4.21
The Great Destroyer: Barack Obama's War on the Republic,156,Limbaugh; David,non-fiction,1596987774,9781596987777,400,247.0,4.04
The Sirens of Titan,156,Vonnegut; Kurt,fiction,1857988841,9781857988840,224,70709.0,4.15
Change of Heart,156,Picoult; Jodi,fiction,0743496744,9780743496742,448,82134.0,3.90
The Heart is a Lonely Hunter,156,McCullers; Carson,fiction,0618084746,9780618084746,368,66187.0,3.96
The Puppet Masters,156,Heinlein; Robert A.,fiction,143913376X,9781439133767,416,23895.0,3.85
The Target (Will Robie; #3),156,Baldacci; David,fiction,1455521205,9781455521203,420,19986.0,3.99
The Six Wives of Henry VIII,156,Weir; Alison,fiction,0802136834,9780802136831,643,42128.0,4.09
We Were Liars,156,Lockhart; E.,fiction,,,242,205359.0,3.86
Specials (Uglies; #3),156,Westerfeld; Scott,fiction,0689865406,9780689865404,384,136762.0,3.77
The Prodigal God: Recovering the Heart of the Christian Faith,155,Keller; Timothy,non-fiction,0525950796,9780525950790,139,16950.0,4.39
Make Way for Ducklings,155,McCloskey; Robert,fiction,0670035386,9780670035380,64,67902.0,4.21
The Orphan Master's Son,155,Johnson; Adam,fiction,0812992792,9780812992793,443,50009.0,4.04
How Do You Kill 11 Million People? Why The Truth Matters More Than You Think,155,Andrews; Andy,fiction,0849948355,9780849948350,83,2018.0,4.08
Dead and Gone (Sookie Stackhouse; #9),155,Harris; Charlaine,fiction,0441017150,9780441017157,312,148767.0,4.01
Redwall (Redwall; #1),155,Jacques; Brian,fiction,1862301387,9781862301382,352,70723.0,4.09
From Potter's Field (Kay Scarpetta; #6),155,Cornwell; Patricia,fiction,0425204693,9780425204696,352,38803.0,4.00
Reckless Endangerment: How Outsized Ambition; Greed; and Corruption Led to Economic Armageddon,155,Morgenson; Gretchen,non-fiction,0805091203,9780805091205,331,1121.0,3.92
The Witching Hour (Lives of the Mayfair Witches; #1),155,Rice; Anne,fiction,0099471426,9780099471424,"1,207",80418.0,4.09
The Histories,155,Herodotus,fiction,0140449086,9780140449082,716,27349.0,3.95
The Proper Care and Feeding of Husbands,155,Schlessinger; Laura C.,non-fiction,0060520620,9780060520625,208,13503.0,3.69
Brain on Fire: My Month of Madness,155,Cahalan; Susannah,fiction,145162137X,9781451621372,250,76895.0,3.97
Articles of Faith (Missionary Reference Library),155,Talmage; James E.,fiction,0875793258,9780875793252,482,5717.0,4.42
My Story,155,Smart; Elizabeth,non-fiction,1250040159,9781250040152,308,21729.0,3.75
Assassin's Apprentice (Farseer Trilogy; #1),155,Hobb; Robin,fiction,0006480098,9780006480099,480,132627.0,4.12
The Panther  (John Corey; #6),155,DeMille; Nelson,fiction,1455518379,9781455518371,625,12821.0,3.91
My Name Is Asher Lev,155,Potok; Chaim,fiction,1400031044,9781400031047,369,28017.0,4.18
Through My Eyes,155,Tebow; Tim,non-fiction,0062007289,9780062007285,272,8309.0,3.91
Emotional Intelligence 2.0,154,Bradberry; Travis,non-fiction,0974320625,9780974320625,255,44124.0,3.77
The Diamond Age: or; A Young Lady's Illustrated Primer,154,Stephenson; Neal,fiction,0553380966,9780553380965,499,58243.0,4.18
Soul of the Fire (Sword of Truth; #5),154,Goodkind; Terry,fiction,0812551494,9780812551495,788,46714.0,3.86
The Angel Experiment (Maximum Ride; #1),154,Patterson; James,fiction,0446617792,9780446617796,413,165910.0,4.09
The Tenth Circle,154,Picoult; Jodi,fiction,074349671X,9780743496711,416,95527.0,3.46
City of Fallen Angels (The Mortal Instruments; #4),154,Clare; Cassandra,fiction,1442403543,9781442403543,424,315159.0,4.16
The Long Winter (Little House; #6),154,Wilder; Laura Ingalls,fiction,0060885424,9780060885427,422,47886.0,4.18
Inca Gold (Dirk Pitt; #12),154,Cussler; Clive,fiction,0743426800,9780743426800,592,19558.0,3.95
The End of Your Life Book Club,154,Schwalbe; Will,fiction,0307594033,9780307594037,336,34441.0,3.80
Look Me in the Eye: My Life with Asperger's,154,Robison; John Elder,non-fiction,0307395987,9780307395986,304,46432.0,3.90
Gone Girl,153,Flynn; Gillian,fiction,,,578,1305369.0,4.00
Rules of Civility,153,Towles; Amor,fiction,0670022691,9780670022694,335,66277.0,3.97
The Magic of Thinking Big,153,Schwartz; David J.,non-fiction,0671646788,9780671646783,320,33845.0,4.17
The Politically Incorrect Guide to Socialism,153,Williamson; Kevin D.,non-fiction,1596986492,9781596986497,304,270.0,3.94
Clockwork Angel (The Infernal Devices; #1),153,Clare; Cassandra,fiction,1416975861,9781416975861,479,429471.0,4.33
Seriously... I'm Kidding,153,DeGeneres; Ellen,fiction,0446585025,9780446585026,241,69132.0,3.72
The Paradox of Choice: Why More Is Less,153,Schwartz; Barry,non-fiction,0060005696,9780060005696,265,18192.0,3.82
The Children of Húrin,153,Tolkien; J.R.R.,fiction,0007246226,9780007246229,313,40484.0,3.92
Time to Get Tough: Making America #1 Again,153,Trump; Donald J.,non-fiction,1596987731,9781596987739,256,306.0,3.86
Living History,153,Clinton; Hillary Rodham,non-fiction,0743222253,9780743222259,538,21218.0,3.74
Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever; #1),153,Donaldson; Stephen R.,fiction,0345348656,9780345348654,480,30164.0,3.70
Legacy of Ashes: The History of the CIA,153,Weiner; Tim,non-fiction,038551445X,9780385514453,702,6610.0,3.87
Beyond Good and Evil,153,Nietzsche; Friedrich,fiction,014044923X,9780140449235,240,36543.0,4.00
The Complete Sherlock Holmes; Vol 2,153,Doyle; Arthur Conan,fiction,1593082045,9781593082048,709,62878.0,4.45
Cause of Death (Kay Scarpetta; #7),153,Cornwell; Patricia,fiction,0425213382,9780425213384,356,34862.0,3.93
Private (Private; #1),153,Patterson; James,fiction,0316096156,9780316096157,385,28792.0,3.86
From Russia With Love (James Bond; #5),153,Fleming; Ian,fiction,0142002070,9780142002070,259,19926.0,3.88
The Disappearing Spoon: And Other True Tales of Madness; Love; and the History of the World from the Periodic Table of the Elements,152,Kean; Sam,non-fiction,0316051640,9780316051644,394,25284.0,3.88
The Master and Margarita,152,Bulgakov; Mikhail,fiction,0679760806,9780679760801,407,126622.0,4.33
Catastrophe,152,Morris; Dick,non-fiction,006177104X,9780061771040,384,381.0,3.65
Confidence Men: Wall Street; Washington; and the Education of a President,152,Suskind; Ron,non-fiction,0062092553,9780062092557,528,1895.0,3.78
How Will You Measure Your Life?,152,Christensen; Clayton M.,non-fiction,0062102427,9780062102423,240,10005.0,4.04
Walden & Civil Disobedience,152,Thoreau; Henry David,fiction,0451529456,9780451529459,320,25116.0,3.97
Loving Frank,152,Horan; Nancy,fiction,0345494997,9780345494993,384,69342.0,3.71
The Selection (The Selection; #1),152,Cass; Kiera,fiction,0062059939,9780062059932,336,366191.0,4.16
Christy,152,Marshall; Catherine,fiction,0310241634,9780310241638,512,33795.0,4.19
The Escape (John Puller; #3),152,Baldacci; David,fiction,1455521191,9781455521197,470,19599.0,4.10
Lisey's Story,152,King; Stephen,fiction,0743289412,9780743289412,513,48199.0,3.63
What Has Government Done to Our Money? and The Case for the 100 Percent Gold Dollar,152,Rothbard; Murray N.,non-fiction,0945466447,9780945466444,191,1582.0,4.25
Skinny Dip,152,Hiaasen; Carl,fiction,0446615129,9780446615129,496,29385.0,3.77
Ball Four,152,Bouton; Jim,non-fiction,0020306652,9780020306658,504,12749.0,3.98
Dutch: A Memoir of Ronald Reagan,152,Morris; Edmund,fiction,0394555082,9780394555089,874,1546.0,3.44
Ghost Story,152,Straub; Peter,fiction,0671685635,9780671685638,567,47069.0,3.95
Rabbit; Run (Rabbit Angstrom; #1),152,Updike; John,fiction,0449911659,9780449911655,325,37400.0,3.57
The Monuments Men: Allied Heroes; Nazi Thieves; and the Greatest Treasure Hunt in History,152,Edsel; Robert M.,fiction,1599951495,9781599951492,473,29427.0,3.73
The Martian,151,Weir; Andy,fiction,,,385,370235.0,4.39
A Swiftly Tilting Planet (A Wrinkle in Time Quintet; #3),151,L'Engle; Madeleine,fiction,0440401585,9780440401582,256,69963.0,4.12
Love the One You're With,151,Giffin; Emily,fiction,0312348673,9780312348670,342,114623.0,3.68
The Politically Incorrect Guide to the Constitution,151,Gutzman; Kevin R.C.,non-fiction,1596985054,9781596985056,258,440.0,4.10
The Oath,151,Peretti; Frank E.,fiction,1595541896,9781595541895,656,20689.0,4.05
Go Forward with Faith: The Biography of Gordon B. Hinckley,151,Dew; Sheri,non-fiction,1573451657,9781573451659,653,6532.0,4.58
No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,151,Goodwin; Doris Kearns,non-fiction,0684804484,9780684804484,759,17139.0,4.34
The Long Dark Tea-Time of the Soul (Dirk Gently; #2),151,Adams; Douglas,fiction,0671742515,9780671742515,307,55912.0,4.05
The Surgeon (Rizzoli & Isles; #1),151,Gerritsen; Tess,fiction,055381706X,9780553817065,416,82854.0,4.09
The Path to Power (The Years of Lyndon Johnson; #1),151,Caro; Robert A.,non-fiction,0679729453,9780679729457,882,8967.0,4.42
The Real Thomas Jefferson: The True Story of America's Philosopher of Freedom,151,Allison; Andrew M.,non-fiction,0880800062,9780880800068,709,850.0,4.40
Maus II : And Here My Troubles Began (Maus; #2),151,Spiegelman; Art,fiction,0679729771,9780679729778,136,73611.0,4.43
Smokin' Seventeen (Stephanie Plum; #17),151,Evanovich; Janet,fiction,0307932230,9780307932235,308,58270.0,3.92
Fool's Gold,151,Tett; Gillian,non-fiction,1408701642,9781408701645,338,1954.0,3.83
The Miserable Mill (A Series of Unfortunate Events; #4),151,Snicket; Lemony,fiction,0439272637,9780439272636,194,91082.0,3.81
Bad Monkey,151,Hiaasen; Carl,fiction,0307272591,9780307272591,317,26855.0,3.64
Lectures on Faith,151,Smith Jr.; Joseph,non-fiction,087747897X,9780877478973,88,4514.0,4.50
The Tale of Despereaux,150,DiCamillo; Kate,fiction,0763625299,9780763625290,272,100509.0,3.98
Up from Slavery,150,Washington; Booker T.,fiction,0451527542,9780451527547,256,13952.0,4.06
Bush at War,150,Woodward; Bob,non-fiction,074346107X,9780743461078,382,2832.0,3.44
Stargirl (Stargirl; #1),150,Spinelli; Jerry,fiction,0439488400,9780439488402,186,218155.0,3.74
Leaves of Grass,150,Whitman; Walt,fiction,1416523715,9781416523710,624,60104.0,4.13
Visions of Sugar Plums (Stephanie Plum; #8.5),150,Evanovich; Janet,fiction,0312986343,9780312986346,192,60331.0,3.66
Command Authority (Jack Ryan Universe; #16),150,Clancy; Tom,fiction,0399160477,9780399160479,740,8030.0,4.07
Dead in the Family (Sookie Stackhouse; #10),150,Harris; Charlaine,fiction,0441018645,9780441018642,311,130036.0,3.88
Odd Hours (Odd Thomas; #4),150,Koontz; Dean,fiction,0553807056,9780553807059,352,32780.0,3.92
The Time Machine/The Invisible Man,150,Wells; H.G.,fiction,1593083254,9781593083250,288,43606.0,4.07
The Boleyn Inheritance (The Tudor Court; #3),150,Gregory; Philippa,fiction,0743272501,9780743272506,518,65142.0,3.82
Killing Jesus: A History,150,O'Reilly; Bill,fiction,0805098550,9780805098556,304,20260.0,3.86
Mrs. Dalloway,150,Woolf; Virginia,fiction,0151009988,9780151009985,194,128167.0,3.77
The Scarecrow (Jack McEvoy; #2),150,Connelly; Michael,fiction,,,423,21307.0,3.99
Interpreter of Maladies,150,Lahiri; Jhumpa,fiction,0618101365,9780618101368,198,108021.0,4.10
Bonk: The Curious Coupling of Science and Sex,150,Roach; Mary,non-fiction,0393064646,9780393064643,319,36591.0,3.82
Map of Bones (Sigma Force; #2),149,Rollins; James,fiction,0060765240,9780060765248,523,37947.0,4.05
7th Heaven (Women's Murder Club; #7),149,Patterson; James,fiction,0316017701,9780316017701,376,37538.0,4.05
Murder at the Vicarage (Miss Marple; #1),149,Christie; Agatha,fiction,1579126251,9781579126254,288,83262.0,4.01
Handle with Care,149,Picoult; Jodi,fiction,0743296419,9780743296410,477,86207.0,3.94
Judge & Jury,149,Patterson; James,fiction,0316013935,9780316013932,419,37186.0,3.97
The Real Lincoln: A New Look at Abraham Lincoln; His Agenda; and an Unnecessary War,149,DiLorenzo; Thomas J.,non-fiction,0761526463,9780761526469,384,1132.0,4.16
The Bean Trees (Greer Family; #1),149,Kingsolver; Barbara,fiction,0812474945,9780812474947,232,100188.0,3.92
Pygmalion,149,Shaw; George Bernard,fiction,0486282228,9780486282220,134,68435.0,3.89
Beezus and Ramona (Ramona; #1),149,Cleary; Beverly,fiction,0192750968,9780192750969,160,68282.0,3.94
Dreamers and Deceivers: True Stories of the Heroes and Villains Who Made America,149,Beck; Glenn,fiction,1476783896,9781476783895,320,1214.0,4.12
Rise of the Evening Star (Fablehaven; #2),149,Mull; Brandon,fiction,1590387422,9781590387429,441,57982.0,4.21
God and Man at Yale: The Superstitions of 'Academic Freedom',149,Buckley Jr.; William F.,non-fiction,089526692X,9780895266927,240,689.0,3.75
The Politically Incorrect Guide to Global Warming: And Environmentalism,148,Horner; Christopher C.,non-fiction,1596985011,9781596985018,350,437.0,3.96
If You Ask Me (And of Course You Won't),148,White; Betty,fiction,0399157530,9780399157530,258,20550.0,3.64
Churchill,148,Johnson; Paul,non-fiction,0670021059,9780670021055,192,2204.0,3.78
Chaos: Making a New Science,148,Gleick; James,non-fiction,0140092501,9780140092509,352,20841.0,3.97
Notorious Nineteen (Stephanie Plum; #19),148,Evanovich; Janet,fiction,,,302,46308.0,3.87
The House of Mirth,148,Wharton; Edith,fiction,1844082938,9781844082933,351,61025.0,3.94
Pillar of Light (The Work and the Glory; #1),148,Lund; Gerald N.,fiction,159038363X,9781590383636,437,13560.0,4.27
The Boys from Brazil,148,Levin; Ira,fiction,0394402677,9780394402673,312,23927.0,4.04
The Austere Academy (A Series of Unfortunate Events; #5),148,Snicket; Lemony,fiction,0064408639,9780064408639,221,87151.0,3.95
Conspiracy of Fools: A True Story,148,Eichenwald; Kurt,non-fiction,0767911792,9780767911795,784,3442.0,4.19
Pawn of Prophecy (The Belgariad; #1),148,Eddings; David,fiction,0345468643,9780345468642,304,60913.0,4.14
Nine Stories,148,Salinger; J.D.,fiction,0316767727,9780316767729,198,109808.0,4.19
Nicholas and Alexandra,148,Massie; Robert K.,fiction,0345438310,9780345438317,640,18099.0,4.24
Of Human Bondage,148,Maugham; W. Somerset,fiction,0451530179,9780451530172,684,33984.0,4.10
The Memoirs of Sherlock Holmes (Sherlock Holmes; #4),148,Doyle; Arthur Conan,fiction,0192123092,9780192123091,321,58571.0,4.32
The Death of Ivan Ilych,148,Tolstoy; Leo,fiction,1600964338,9781600964336,86,43968.0,4.01
Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,148,Eggerichs; Emerson,non-fiction,1591451876,9781591451877,336,29294.0,4.16
The Hunger Games Trilogy Boxset (The Hunger Games; #1-3),148,Collins; Suzanne,fiction,0545265355,9780545265355,"1,155",142081.0,4.50
Cloudy With a Chance of Meatballs,147,Barrett; Judi,fiction,0689707495,9780689707490,32,98057.0,4.15
Why We Get Fat: And What to Do About It,147,Taubes; Gary,non-fiction,0307272702,9780307272706,272,11771.0,4.03
The Fifth Assassin (Culper Ring; #2),147,Meltzer; Brad,fiction,0446553972,9780446553971,436,8521.0,3.77
The Deep End of the Ocean (Cappadora Family; #1),147,Mitchard; Jacquelyn,fiction,0140286276,9780140286274,464,94397.0,3.82
Steppenwolf,147,Hesse; Hermann,fiction,0140282580,9780140282580,256,81706.0,4.10
The Copper Scroll (The Last Jihad; #4),147,Rosenberg; Joel C.,fiction,1414303475,9781414303475,368,3556.0,4.30
King Solomon's Mines (Allan Quatermain; #1),147,Haggard; H. Rider,fiction,0812966295,9780812966299,264,32360.0,3.80
The English Girl (Gabriel Allon; #13),147,Silva; Daniel,fiction,0062073168,9780062073167,482,16225.0,4.05
The Better Angels of Our Nature: Why Violence Has Declined,147,Pinker; Steven,non-fiction,0670022950,9780670022953,802,9993.0,4.17
Texas,147,Michener; James A.,fiction,0375761411,9780375761416,"1,472",12421.0,4.04
Cross Country (Alex Cross; #14),147,Patterson; James,fiction,0316024643,9780316024648,480,26365.0,3.82
Princess Academy (Princess Academy; #1),147,Hale; Shannon,fiction,1599900734,9781599900735,314,80700.0,4.01
Long Walk to Freedom,147,Mandela; Nelson,non-fiction,0316548189,9780316548182,656,42786.0,4.29
Stalingrad: The Fateful Siege; 1942-1943,147,Beevor; Antony,fiction,0140284583,9780140284584,493,17269.0,4.28
Prelude to Foundation (Foundation: Prequel; #1),147,Asimov; Isaac,fiction,,,464,35637.0,3.99
By the Shores of Silver Lake  (Little House; #5),147,Wilder; Laura Ingalls,fiction,0060885416,9780060885410,357,51324.0,4.15
The Arctic Incident (Artemis Fowl; #2),147,Colfer; Eoin,fiction,0786851473,9780786851478,277,105152.0,3.94
The First Phone Call from Heaven,147,Albom; Mitch,fiction,0062294377,9780062294371,323,35291.0,3.73
Of Thee I Zing: America's Cultural Decline from Muffin Tops to Body Shots,147,Ingraham; Laura,non-fiction,1451642040,9781451642049,320,640.0,3.10
The Iliad/The Odyssey,147,Homer,fiction,0147712556,9780147712554,"1,556",43780.0,4.02
The Husband,147,Koontz; Dean,fiction,0553804790,9780553804799,400,35592.0,3.79
